Date,Open,High,Low,Close,Adj Close,Volume
2010-08-12,12.11061095,12.381131,12.0748245,12.312562549999999,12.312562549999999,88094000
2010-08-13,12.23723755,12.2920418,12.162412250000001,12.17092055,12.17092055,77310000
2010-08-16,12.10410385,12.2590088,12.0245247,12.151902,12.151902,52146000
2010-08-17,12.2254753,12.37987975,12.16291275,12.2752754,12.2752754,75552000
2010-08-18,12.273273450000001,12.28403395,12.0508011,12.06581575,12.06581575,107348000
2010-08-19,12.037287150000001,12.0748245,11.6929428,11.71096115,11.71096115,156842000
2010-08-20,11.71096115,11.8015518,11.5370369,11.56206205,11.56206205,156546000
2010-08-23,11.5490494,11.717968,11.45470505,11.61336365,11.61336365,119328000
2010-08-24,11.4539543,11.47072065,11.2842842,11.2960457,11.2960457,110396000
2010-08-25,11.261261000000001,11.456707,11.261261000000001,11.376876849999999,11.376876849999999,103580000
2010-08-26,11.41291275,11.4429428,11.2722725,11.2857857,11.2857857,71008000
2010-08-27,11.325325,11.511261000000001,11.202452099999999,11.482231899999999,11.482231899999999,92402000
2010-08-30,11.4902405,11.50550535,11.3218216,11.32857895,11.32857895,49206000
2010-08-31,11.264013649999999,11.38313295,11.2112114,11.26176145,11.26176145,77794000
2010-09-01,11.3858856,11.6351349,11.32382355,11.51977005,11.51977005,129002000
2010-09-02,11.58258285,11.622372450000002,11.51926955,11.59109115,11.59109115,67300000
2010-09-03,11.77477495,11.808808899999999,11.69769745,11.76926955,11.76926955,101514000
2010-09-07,11.62412415,11.701451100000002,11.58708725,11.6216217,11.6216217,68326000
2010-09-08,11.64139175,11.82432405,11.6243744,11.7762764,11.7762764,95974000
2010-09-09,11.957708,12.022022250000001,11.7762764,11.91641615,11.91641615,97126000
2010-09-10,11.9874878,12.0067566,11.88888855,11.9154152,11.9154152,78892000
2010-09-13,12.034534449999999,12.12087095,12.00025025,12.06881865,12.06881865,89570000
2010-09-14,12.0623123,12.13088075,12.014013649999999,12.022772999999999,12.022772999999999,88570000
2010-09-15,12.0107605,12.0593094,11.974474350000001,12.0280281,12.0280281,96014000
2010-09-16,12.0107605,12.07332305,11.9972473,12.03853835,12.03853835,78700000
2010-09-17,12.10585555,12.292292,12.0415413,12.2660164,12.2660164,225438000
2010-09-20,12.3248245,12.7730232,12.3138138,12.7197197,12.7197197,175962000
2010-09-21,12.754754649999999,13.0125122,12.73548585,12.849350000000001,12.849350000000001,178472000
2010-09-22,12.8343338,12.95745695,12.804804999999998,12.912913500000002,12.912913500000002,101382000
2010-09-23,12.87812805,13.00525515,12.795294950000002,12.84985045,12.84985045,92602000
2010-09-24,13.056556699999998,13.20895845,12.9694702,13.19544525,13.19544525,134140000
2010-09-27,13.234484850000001,13.434684749999999,13.234484850000001,13.27352295,13.27352295,124170000
2010-09-28,13.350350950000001,13.35310365,12.974224850000002,13.1924423,13.1924423,146040000
2010-09-29,13.209458900000001,13.33683625,13.13088075,13.205455,13.205455,86800000
2010-09-30,13.24224245,13.310060100000001,12.98598635,13.15790865,13.15790865,129634000
2010-10-01,13.263262950000001,13.2787781,13.08808745,13.15365295,13.15365295,88910000
2010-10-04,13.1368866,13.2194702,12.984234599999999,13.071821600000002,13.071821600000002,77542000
2010-10-05,13.222723400000001,13.5135132,13.1769272,13.469219950000001,13.469219950000001,140142000
2010-10-06,13.4949951,13.512261950000001,13.26176145,13.372122200000002,13.372122200000002,110380000
2010-10-07,13.41866915,13.443443300000002,13.24174195,13.2635132,13.2635132,95736000
2010-10-08,13.3325821,13.453453049999998,13.2037033,13.422172549999999,13.422172549999999,114252000
2010-10-11,13.475476050000001,13.628628549999998,13.44269255,13.484484850000001,13.484484850000001,104946000
2010-10-12,13.5165161,13.663414,13.458207699999999,13.548298650000001,13.548298650000001,149992000
2010-10-13,13.68868865,13.700950600000002,13.571821600000002,13.596096800000002,13.596096800000002,122100000
2010-10-14,13.6181183,13.644894400000002,13.441191100000001,13.5367874,13.5367874,265098000
2010-10-15,14.99674685,15.0560562,14.804804999999998,15.05130155,15.05130155,592398000
2010-10-18,15.0287781,15.50775755,15.0287781,15.458207699999999,15.458207699999999,283644000
2010-10-19,15.2364868,15.3858856,15.086586,15.2109604,15.2109604,183332000
2010-10-20,15.218717950000002,15.449949650000004,15.202702350000001,15.214714050000001,15.214714050000001,140862000
2010-10-21,15.303053300000006,15.41541595,15.1651657,15.315065,15.315065,116702000
2010-10-22,15.313313300000004,15.3858856,15.2665161,15.3285782,15.3285782,90152000
2010-10-25,15.4051544,15.634133899999995,15.389639299999999,15.42792815,15.42792815,126208000
2010-10-26,15.342842099999999,15.5462967,15.29104155,15.48048095,15.48048095,100414000
2010-10-27,15.40966035,15.515515149999999,15.323573300000001,15.427177450000006,15.427177450000006,89586000
2010-10-28,15.516766350000001,15.540541100000004,15.347848500000001,15.47998045,15.47998045,87284000
2010-10-29,15.4421921,15.4904907,15.3400894,15.3578583,15.3578583,91040000
2010-11-01,15.408659349999999,15.5320328,15.29554595,15.39039,15.39039,123360000
2010-11-02,15.48223265,15.515515149999999,15.37987975,15.40540465,15.40540465,79824000
2010-11-03,15.4529526,15.56131135,15.3528534,15.52001955,15.52001955,135084000
2010-11-04,15.63163145,15.763763449999999,15.56806795,15.62237245,15.62237245,142688000
2010-11-05,15.595095850000002,15.6529022,15.54329375,15.642642200000001,15.642642200000001,70556000
2010-11-08,15.616116350000004,15.75300295,15.5938446,15.684935,15.684935,83966000
2010-11-09,15.765765400000001,15.787037649999998,15.528277600000001,15.636135849999999,15.636135849999999,89398000
2010-11-10,15.567567450000002,15.590589900000001,15.4532028,15.587587,15.587587,99780000
2010-11-11,15.508007800000005,15.51176145,15.37062075,15.445195000000002,15.445195000000002,90372000
2010-11-12,15.36511535,15.43793795,15.0452957,15.097348,15.097348,135584000
2010-11-15,15.09209135,15.11511535,14.866116350000004,14.901651000000001,14.901651000000001,139016000
2010-11-16,14.8338333,14.9622116,14.600851449999999,14.60760805,14.60760805,132162000
2010-11-17,14.639639299999999,14.752252200000001,14.548799149999999,14.603353899999998,14.603353899999998,97602000
2010-11-18,14.739740000000001,15.01451415,14.72872925,14.928929149999998,14.928929149999998,103496000
2010-11-19,14.939939899999999,14.9622116,14.773272700000001,14.785536200000001,14.785536200000001,91808000
2010-11-22,14.7014511,14.850851449999999,14.583332799999999,14.7952957,14.7952957,87376000
2010-11-23,14.689939899999999,14.73999025,14.4694702,14.58983915,14.58983915,86416000
2010-11-24,14.6974472,14.929930100000002,14.69094085,14.889138800000001,14.889138800000001,95760000
2010-11-26,14.776275649999999,14.839338700000004,14.68968965,14.7647644,14.7647644,52390000
2010-11-29,14.74399415,14.759759500000001,14.513262950000001,14.5673172,14.5673172,114272000
2010-11-30,14.37237245,14.37237245,13.846597299999999,13.9066574,13.9066574,284410000
2010-12-01,14.08908845,14.30355375,14.074073799999999,14.122872900000004,14.122872900000004,150012000
2010-12-02,14.230731200000003,14.347598249999999,14.147897350000004,14.3098099,14.3098099,101814000
2010-12-03,14.250500500000001,14.426426699999999,14.21421355,14.339338700000004,14.339338700000004,105142000
2010-12-06,14.5287781,14.5645645,14.429679850000005,14.4734741,14.4734741,83668000
2010-12-07,14.796546950000002,14.83983915,14.664665199999998,14.69319305,14.69319305,121566000
2010-12-08,14.814064049999999,14.827827450000001,14.606857299999998,14.778277600000001,14.778277600000001,70204000
2010-12-09,14.8618622,14.9044037,14.739740000000001,14.802302549999999,14.802302549999999,74680000
2010-12-10,14.8433426,14.86461485,14.7720215,14.820069899999998,14.820069899999998,68118000
2010-12-13,14.9429428,15.0900894,14.8671173,14.880380249999998,14.880380249999998,95844000
2010-12-14,14.9421921,14.9722229,14.826826500000001,14.88763735,14.88763735,65666000
2010-12-15,14.86987,14.92617645,14.74349365,14.772271750000005,14.772271750000005,86620000
2010-12-16,14.836085500000005,14.859109499999999,14.716465750000001,14.8075577,14.8075577,63812000
2010-12-17,14.78979035,14.82882845,14.706456,14.784785450000001,14.784785450000001,123360000
2010-12-20,14.881131000000005,14.961961350000001,14.7312317,14.891391000000004,14.891391000000004,78852000
2010-12-21,14.979229750000005,15.13313295,14.955204750000004,15.091841149999999,15.091841149999999,75104000
2010-12-22,15.11511535,15.1901901,15.0970978,15.152401750000001,15.152401750000001,48250000
2010-12-23,15.14864805,15.1651657,15.065815749999999,15.12087095,15.12087095,44386000
2010-12-27,15.083583049999998,15.10961,15.00250245,15.0745743,15.0745743,48274000
2010-12-28,15.0663162,15.1118622,14.965214550000004,14.987988300000001,14.987988300000001,42548000
2010-12-29,15.065065,15.075325000000001,14.987988300000001,15.040040600000001,15.040040600000001,40726000
2010-12-30,14.9649643,15.048298650000001,14.9496994,14.9864868,14.9864868,39540000
2010-12-31,14.93343355,14.975476050000001,14.8155655,14.8641144,14.8641144,61510000
2011-01-03,14.9269272,15.154904150000004,14.9269272,15.123873900000001,15.123873900000001,94512000
2011-01-04,15.155654899999998,15.1696701,15.018017599999999,15.06806795,15.06806795,72906000
2011-01-05,15.016766350000001,15.27352295,15.01626585,15.241992200000002,15.241992200000002,101190000
2011-01-06,15.282283000000001,15.476226800000001,15.2665161,15.3528534,15.3528534,82228000
2011-01-07,15.41316375,15.471722399999999,15.26851805,15.426426699999999,15.426426699999999,83962000
2011-01-10,15.38538515,15.40014955,15.229229750000005,15.37062075,15.37062075,63104000
2011-01-11,15.458207699999999,15.48548585,15.377877800000004,15.4156662,15.4156662,57514000
2011-01-12,15.49924925,15.49924925,15.3846344,15.4371872,15.4371872,65242000
2011-01-13,15.43968965,15.5072571,15.3693695,15.4326828,15.4326828,53306000
2011-01-14,15.45045015,15.62237245,15.4424423,15.62012025,15.62012025,94528000
2011-01-18,15.66716765,16.06581575,15.647396850000002,16.0067566,16.0067566,144534000
2011-01-19,16.069068899999998,16.0900894,15.7572571,15.80955965,15.80955965,136106000
2011-01-20,15.821070850000002,15.867868050000002,15.597848500000001,15.684935,15.684935,219212000
2011-01-21,16.00550535,16.0593094,15.299299600000001,15.3110611,15.3110611,355818000
2011-01-24,15.20445405,15.327577199999999,15.045796200000002,15.292292800000002,15.292292800000002,183784000
2011-01-25,15.220220950000002,15.532783500000004,15.178178400000004,15.513262950000001,15.513262950000001,145726000
2011-01-26,15.523773199999999,15.577827450000001,15.397396850000002,15.42792815,15.42792815,81442000
2011-01-27,15.4627121,15.508007800000005,15.346597299999999,15.43518525,15.43518525,80686000
2011-01-28,15.49224245,15.524523949999999,15.0090088,15.03979035,15.03979035,169074000
2011-01-31,15.105105600000005,15.126876849999999,14.90365295,15.024023450000001,15.024023450000001,112082000
2011-02-01,15.127377300000001,15.349099750000004,15.092842099999999,15.2912918,15.2912918,109702000
2011-02-02,15.29029085,15.373873900000001,15.203453049999998,15.315315250000001,15.315315250000001,70356000
2011-02-03,15.252252200000001,15.301551799999999,15.1684189,15.269018550000002,15.269018550000002,59744000
2011-02-04,15.269018550000002,15.30130155,15.1804306,15.28979035,15.28979035,61968000
2011-02-07,15.269268799999997,15.475225850000001,15.245495600000002,15.372622699999999,15.372622699999999,71912000
2011-02-08,15.3886383,15.506256100000005,15.37812805,15.474975600000004,15.474975600000004,67728000
2011-02-09,15.4371872,15.5017517,15.32382355,15.42792815,15.42792815,73626000
2011-02-10,15.36286315,15.4529526,15.3043045,15.426426699999999,15.426426699999999,93282000
2011-02-11,15.360110449999999,15.64064025,15.34033965,15.62812805,15.62812805,103492000
2011-02-14,15.599099750000004,15.7567566,15.5165161,15.7194702,15.7194702,85034000
2011-02-15,15.69869845,15.768017599999999,15.593092350000001,15.6193695,15.6193695,83596000
2011-02-16,15.656407150000001,15.678178400000004,15.56806795,15.621121200000005,15.621121200000005,67292000
2011-02-17,15.5467972,15.696946700000002,15.522521950000002,15.6471466,15.6471466,59092000
2011-02-18,15.6656662,15.7952957,15.62012025,15.76776735,15.76776735,128586000
2011-02-22,15.51626585,15.638888549999999,15.209458900000001,15.27052,15.27052,145450000
2011-02-23,15.27352295,15.3828827,15.11511535,15.298298650000001,15.298298650000001,115468000
2011-02-24,15.300050350000001,15.34259185,15.048799149999999,15.2357361,15.2357361,108358000
2011-02-25,15.311811850000002,15.3833832,15.252752699999998,15.26626585,15.26626585,77218000
2011-02-28,15.2652649,15.4276779,15.215464800000001,15.350350950000001,15.350350950000001,91168000
2011-03-01,15.459959399999999,15.495996100000005,14.99749755,15.03403475,15.03403475,132794000
2011-03-02,15.01000975,15.1651657,14.89464415,15.034785450000001,15.034785450000001,80986000
2011-03-03,15.174674999999999,15.3025528,15.14013975,15.25425415,15.25425415,77734000
2011-03-04,15.2234741,15.239740000000001,15.02001955,15.0305298,15.0305298,120318000
2011-03-07,15.0287781,15.107357799999999,14.68968965,14.80630645,14.80630645,138368000
2011-03-08,14.83808745,14.964463799999999,14.769769299999998,14.822572350000005,14.822572350000005,91304000
2011-03-09,14.78979035,14.87762755,14.6584091,14.809059150000005,14.809059150000005,85952000
2011-03-10,14.650649999999999,14.68018035,14.50075075,14.5220215,14.5220215,124998000
2011-03-11,14.469970700000005,14.51451415,14.347598249999999,14.4321823,14.4321823,121158000
2011-03-14,14.3343338,14.471722399999999,14.214714050000001,14.26401365,14.26401365,112530000
2011-03-15,13.9514511,14.28928985,13.901400749999999,14.25325315,14.25325315,160062000
2011-03-16,14.214463799999999,14.2590088,13.795796200000002,13.94144135,13.94144135,151788000
2011-03-17,14.126126100000004,14.2392395,14.027526850000001,14.048048400000003,14.048048400000003,115856000
2011-03-18,14.13013,14.2139633,14.0075073,14.040541100000002,14.040541100000002,131812000
2011-03-21,14.269769299999998,14.5095093,14.239740000000001,14.4269272,14.4269272,120714000
2011-03-22,14.446196,14.49524535,14.327076700000001,14.4474472,14.4474472,75400000
2011-03-23,14.3941437,14.575825499999999,14.31431425,14.5685684,14.5685684,72574000
2011-03-24,14.650399799999999,14.724475100000001,14.484484850000001,14.68693695,14.68693695,83864000
2011-03-25,14.686686700000001,14.687437450000004,14.495495600000002,14.508007800000005,14.508007800000005,114220000
2011-03-28,14.5663162,14.63938905,14.382131950000005,14.39839785,14.39839785,88646000
2011-03-29,14.414415,14.561811850000002,14.339588950000001,14.5578079,14.5578079,64126000
2011-03-30,14.62412415,14.652151499999999,14.529028300000004,14.560560599999999,14.560560599999999,56834000
2011-03-31,14.589588950000001,14.718717950000002,14.558058149999999,14.6836838,14.6836838,81094000
2011-04-01,14.73373415,14.89464415,14.73373415,14.8098099,14.8098099,104422000
2011-04-04,14.83983915,14.8833832,14.59209135,14.70670625,14.70670625,82096000
2011-04-05,14.54154205,14.551802050000001,14.1561554,14.241491700000001,14.241491700000001,241658000
2011-04-06,14.31881865,14.39339295,14.21421355,14.368869,14.368869,106624000
2011-04-07,14.407658399999999,14.5305298,14.36911925,14.51451415,14.51451415,101158000
2011-04-08,14.6368866,14.6368866,14.46596525,14.4684677,14.4684677,75994000
2011-04-11,14.41941985,14.466966249999999,14.339338700000004,14.44869845,14.44869845,74252000
2011-04-12,14.38938905,14.4371872,14.215464800000001,14.2795288,14.2795288,83340000
2011-04-13,14.402151499999999,14.45445405,14.308058149999999,14.4214218,14.4214218,82692000
2011-04-14,14.3941437,14.50075075,14.3168167,14.4772278,14.4772278,218032000
2011-04-15,13.6458954,13.65740815,13.2647644,13.28078005,13.28078005,561186000
2011-04-18,13.173674,13.2047043,12.987988300000001,13.184184250000001,13.184184250000001,201390000
2011-04-19,13.262011699999999,13.285285949999999,13.035536200000001,13.05130155,13.05130155,107256000
2011-04-20,13.160661300000001,13.1836838,13.04779815,13.156407150000001,13.156407150000001,122276000
2011-04-21,13.20045015,13.220220950000002,13.072822550000001,13.14064025,13.14064025,98704000
2011-04-25,13.1443939,13.188188149999998,13.0633133,13.13938905,13.13938905,65166000
2011-04-26,13.17617645,13.449449150000001,13.14339295,13.3338333,13.3338333,139860000
2011-04-27,13.463462849999999,13.4662155,13.372122200000002,13.45745695,13.45745695,91844000
2011-04-28,13.4649643,13.49474485,13.3653656,13.4627121,13.4627121,79920000
2011-04-29,13.5135132,13.616116350000002,13.476226800000001,13.616116350000002,13.616116350000002,168970000
2011-05-02,13.6561554,13.656907649999999,13.44144135,13.477478049999998,13.477478049999998,85262000
2011-05-03,13.441691599999999,13.5638138,13.2540039,13.36061095,13.36061095,83176000
2011-05-04,13.392642200000001,13.488488749999998,13.338838200000001,13.408158850000001,13.408158850000001,84594000
2011-05-05,13.35986025,13.498998999999998,13.300801100000001,13.37012025,13.37012025,79832000
2011-05-06,13.467216500000001,13.550050350000001,13.392892450000002,13.3958954,13.3958954,82160000
2011-05-09,13.38838805,13.4757263,13.2907913,13.455455,13.455455,77870000
2011-05-10,13.5135132,13.624374399999999,13.451951600000001,13.580079650000002,13.580079650000002,81634000
2011-05-11,13.5170166,13.6023529,13.3556061,13.399649049999999,13.399649049999999,93458000
2011-05-12,13.3943939,13.43693695,13.2860367,13.389639299999999,13.389639299999999,57874000
2011-05-13,13.378628549999998,13.411412050000001,13.23948975,13.252001950000002,13.252001950000002,84262000
2011-05-16,13.17092135,13.194944750000001,12.922923299999999,12.9734741,12.9734741,118208000
2011-05-17,12.89864805,13.29379425,12.8886383,13.274774150000002,13.274774150000002,132010000
2011-05-18,13.2517517,13.271521000000002,13.155654899999998,13.258508299999999,13.258508299999999,78048000
2011-05-19,13.3315811,13.4269272,13.256256100000002,13.294545,13.294545,98648000
2011-05-20,13.308308400000001,13.31306305,13.091340650000001,13.113864150000001,13.113864150000001,92606000
2011-05-23,12.92792815,13.0130127,12.847848500000001,12.972723400000001,12.972723400000001,91908000
2011-05-24,13.022271750000002,13.112112450000001,12.966716,12.9694702,12.9694702,75924000
2011-05-25,12.946196,13.08233185,12.944194050000002,13.00475465,13.00475465,52010000
2011-05-26,12.955455,13.066066000000001,12.887887549999999,12.9662155,12.9662155,84654000
2011-05-27,12.974975600000002,13.0578079,12.92042085,13.035536200000001,13.035536200000001,69762000
2011-05-31,13.1381378,13.23948975,13.1006012,13.238739,13.238739,107384000
2011-06-01,13.21421355,13.3433426,13.1458954,13.153152450000002,13.153152450000002,118116000
2011-06-02,13.202452099999999,13.270770250000002,13.075074750000002,13.214714050000001,13.214714050000001,88090000
2011-06-03,13.06306305,13.2032028,13.050550849999999,13.0900894,13.0900894,69870000
2011-06-06,13.101602150000002,13.1836838,12.9942444,13.0395401,13.0395401,77606000
2011-06-07,13.085334800000002,13.1288788,12.987738049999999,12.988739,12.988739,76226000
2011-06-08,12.92617645,13.044044500000002,12.90740815,12.99224245,12.99224245,66068000
2011-06-09,13.0130127,13.0130127,12.903903200000002,12.93118135,12.93118135,67496000
2011-06-10,12.8648651,12.93018035,12.7449951,12.7505005,12.7505005,97498000
2011-06-13,12.76276245,12.767768100000001,12.5668167,12.63088075,12.63088075,96994000
2011-06-14,12.7164665,12.8648651,12.687437450000001,12.7219719,12.7219719,93566000
2011-06-15,12.63838805,12.7214714,12.52777785,12.5863365,12.5863365,82848000
2011-06-16,12.5828331,12.6769272,12.429179399999999,12.521772,12.521772,110168000
2011-06-17,12.6671669,12.6799301,12.13213195,12.137637350000002,12.137637350000002,209606000
2011-06-20,12.137136850000001,12.16791765,11.9927429,12.1266266,12.1266266,121022000
2011-06-21,12.191941850000001,12.360861199999999,12.13038025,12.3373375,12.3373375,110504000
2011-06-22,12.2985489,12.32107085,12.1804306,12.187437450000001,12.187437450000001,96186000
2011-06-23,12.065315250000001,12.08358385,11.85510485,12.01751785,12.01751785,191874000
2011-06-24,12.029029099999999,12.030780799999999,11.8373375,11.88388365,11.88388365,152070000
2011-06-27,11.861862200000001,12.22222215,11.85185165,12.082082350000002,12.082082350000002,137650000
2011-06-28,12.1126129,12.417667400000001,12.1126129,12.35360335,12.35360335,108494000
2011-06-29,12.425926200000001,12.51876905,12.3218216,12.45170135,12.45170135,93626000
2011-06-30,12.5623123,12.67942965,12.55005035,12.67217255,12.67217255,97038000
2011-07-01,12.68118135,13.04254305,12.67217255,13.038789350000002,13.038789350000002,145322000
2011-07-05,13.145645149999998,13.39839785,13.145645149999998,13.324324050000001,13.324324050000001,153814000
2011-07-06,13.350851449999999,13.476226800000001,13.339338700000003,13.397396850000002,13.397396850000002,107716000
2011-07-07,13.5385391,13.78078005,13.410411049999999,13.6786789,13.6786789,157262000
2011-07-08,13.337086500000002,13.4547043,13.194944750000001,13.31306305,13.31306305,190616000
2011-07-11,13.217716999999999,13.412913500000002,13.150649999999999,13.195195000000002,13.195195000000002,113458000
2011-07-12,13.217216500000001,13.498998999999998,13.16316375,13.363613899999999,13.363613899999999,113534000
2011-07-13,13.4384384,13.613613899999999,13.4254257,13.469970700000001,13.469970700000001,111496000
2011-07-14,13.491491700000001,13.563563550000001,13.1814316,13.236737050000002,13.236737050000002,265714000
2011-07-15,14.952452099999999,15.02127075,14.718717950000002,14.955455,14.955455,548734000
2011-07-18,14.827076700000001,15.0663162,14.814814750000005,14.88838805,14.88838805,178552000
2011-07-19,14.9184189,15.132131950000005,14.903152450000004,15.07882845,15.07882845,118580000
2011-07-20,15.0695694,15.085835249999999,14.89864805,14.89864805,14.89864805,89022000
2011-07-21,14.865615850000001,15.216716,14.86511535,15.189939899999999,15.189939899999999,138640000
2011-07-22,15.149899300000001,15.50300295,15.121871950000005,15.4712219,15.4712219,140986000
2011-07-25,15.349350000000001,15.650900250000001,15.34033965,15.48999025,15.48999025,125138000
2011-07-26,15.466716,15.7032028,15.445945750000002,15.5785782,15.5785782,93622000
2011-07-27,15.444944750000005,15.53928985,15.133883650000001,15.1956955,15.1956955,157218000
2011-07-28,15.144894400000002,15.41491545,15.0900894,15.288789350000005,15.288789350000005,124210000
2011-07-29,15.12087095,15.38938905,15.107357799999999,15.107357799999999,15.107357799999999,165330000
2011-08-01,15.295796200000002,15.4029022,14.994494650000004,15.1844345,15.1844345,158484000
2011-08-02,15.1651657,15.257006850000005,14.804054250000004,14.8248245,14.8248245,127894000
2011-08-03,14.8716217,15.0900894,14.60535585,15.04429475,15.04429475,152874000
2011-08-04,14.877377300000001,14.986236550000001,14.451200850000001,14.452452099999999,14.452452099999999,196386000
2011-08-05,14.5780777,14.7647644,14.064064049999999,14.4904907,14.4904907,236926000
2011-08-08,14.088587949999999,14.2392395,13.62237245,13.664164750000001,13.664164750000001,299564000
2011-08-09,14.0390396,14.379629499999998,13.538789350000002,14.349600200000001,14.349600200000001,258528000
2011-08-10,14.0485489,14.1171173,13.7069565,13.73898925,13.73898925,214568000
2011-08-11,13.859359750000001,14.226727299999999,13.7239746,14.0673172,14.0673172,193030000
2011-08-12,14.2517517,14.276776100000001,14.024023450000001,14.108358749999999,14.108358749999999,126044000
2011-08-15,13.849600200000001,14.138888549999999,13.66491545,13.9446945,13.9446945,285510000
2011-08-16,13.8245743,13.8248245,13.270770250000002,13.488488749999998,13.488488749999998,277298000
2011-08-17,13.5142639,13.6058563,13.28253325,13.34209135,13.34209135,163000000
2011-08-18,13.09985045,13.13538515,12.52477495,12.6346344,12.6346344,251376000
